I,II,III,IV,V,Component#1,Component#2,X#1 (molar fraction),X#2 (molar fraction),"Temperature, K","Viscosity, cP",Reference (DOI),Component#1_SMILES,Component#2_SMILES
0,0,0,0,1,thymol,decanoic acid,0.5,0.5,373.15,1.57,http://pubs.acs.org/journal/acscii,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCC(=O)O
0,0,1,0,1,choline chloride,glycerol,0.006,0.012,283.15,1.58,10.1016/j.fluid.2014.01.028,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O
0,0,0,0,1,l-menthol,caprylic acid,0.6,0.4,368.15,1.61,10.1021/acssuschemeng.8b01203,CC1CCC(C(C1)O)C(C)C,CCCCCCCC(=O)O
0,0,0,0,1,l-menthol,octanoic acid,0.6,0.4,368.15,1.61,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CCCCCCCC(=O)O
0,0,1,0,1,choline chloride,urea,0.033,0.067,293.15,1.62,10.1021/je5001796,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N
0,0,0,0,1,acetic acid,l-menthol,0.5,0.5,348.15,1.63,10.1021/acssuschemeng.5b00532,CC(=O)O,CC1CCC(C(C1)O)C(C)C
0,0,0,0,1,dl-menthol,acetic acid,0.5,0.5,348.15,1.63,10.1021/acssuschemeng.5b00532,CC1CCC(C(C1)O)C(C)C,CC(=O)O
0,0,1,0,1,choline chloride,phenol,0.025,0.075,313.15,1.64,10.1016/j.fluid.2021.113290,C[N+](C)(C)CCO.[Cl-],C1=CC=C(C=C1)O
0,0,1,0,0,choline chloride,ethylene glycol,0.083,0.167,333.15,1.64,10.1016/j.molliq.2016.10.115,C[N+](C)(C)CCO.[Cl-],C(CO)O
0,0,1,0,0,choline chloride,ethylene glycol,0.143,0.286,353.15,1.64,10.1016/j.molliq.2016.10.115,C[N+](C)(C)CCO.[Cl-],C(CO)O
0,0,1,0,1,choline chloride,glycerol,0.048,0.095,333.15,1.65,10.1016/j.fluid.2014.01.028,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O
0,0,1,0,1,choline chloride,glycerol,0.067,0.134,353.15,1.65,10.1016/j.fluid.2014.01.028,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O
0,0,1,0,1,choline chloride,phenol,0.02,0.08,313.15,1.66,10.1016/j.fluid.2021.113290,C[N+](C)(C)CCO.[Cl-],C1=CC=C(C=C1)O
0,0,0,0,1,l-menthol,capric acid,0.6,0.4,373.15,1.66,10.1021/acssuschemeng.8b01203,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCC(=O)O
0,0,0,0,1,l-menthol,decanoic acid,0.6,0.4,373.15,1.66,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCC(=O)O
0,0,0,0,1,thymol,caprylic acid,0.421,0.579,358.15,1.69,10.1021/acssuschemeng.8b01203,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCC(=O)O
0,0,0,0,1,thymol,myristic acid,0.75,0.25,373.15,1.69,10.1021/acssuschemeng.8b01203,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCCCCCC(=O)O
0,0,0,0,1,thymol,octanoic acid,0.42,0.58,363.15,1.69,http://pubs.acs.org/journal/acscii,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCC(=O)O
0,0,0,0,1,thymol,tetradecanoic acid,0.75,0.25,373.15,1.69,http://pubs.acs.org/journal/acscii,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCCCCCC(=O)O
0,0,0,0,1,l-alanine,decanoic acid,0.333,0.667,308.15,1.7,10.1016/j.jcou.2022.102217,CC(C(=O)O)N,CCCCCCCCCC(=O)O
0,0,0,0,1,l-lysine,oxalic acid,0.333,0.667,308.15,1.7,10.1016/j.jcou.2022.102217,C(CCN)CC(C(=O)O)N,C(=O)(C(=O)O)O
0,0,0,0,1,thymol,stearic acid,0.9,0.1,368.15,1.7,10.1021/acssuschemeng.8b01203,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCCCCCCCCCC(=O)O
0,0,0,0,1,thymol,octadecanoic acid,0.9,0.1,368.15,1.7,http://pubs.acs.org/journal/acscii,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCCCCCCCCCC(=O)O
0,0,0,0,1,thymol,capric acid,0.5,0.5,368.15,1.72,10.1021/acssuschemeng.8b01203,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCC(=O)O
0,0,0,0,1,thymol,decanoic acid,0.5,0.5,368.15,1.72,http://pubs.acs.org/journal/acscii,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCC(=O)O
0,0,0,0,1,l-menthol,d-camphor,0.5,0.5,363.15,1.73,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CC1(C2CCC1(C(=O)C2)C)C
0,0,0,0,1,l-menthol,thymol,0.5,0.5,368.15,1.73,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
0,0,0,0,1,trioctylphosphine oxide,phenol,0.33,0.67,363.15,1.73,10.1021/acssuschemeng.8b04843,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,C1=CC=C(C=C1)O
0,0,0,0,1,trioctylphosphine oxide,phenol,0.333,0.667,363.15,1.73,http://pubs.acs.org/journal/acscii,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,C1=CC=C(C=C1)O
0,0,1,0,1,choline chloride,glycerol,0.033,0.066,313.15,1.74,10.1016/j.fluid.2014.01.028,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O
0,0,0,0,1,thymol,palmitic acid,0.8,0.2,373.15,1.74,10.1021/acssuschemeng.8b01203,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCCCCCCCC(=O)O
0,0,0,0,1,thymol,hexadecanoic acid,0.8,0.2,373.15,1.74,http://pubs.acs.org/journal/acscii,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCCCCCCCC(=O)O
0,0,1,0,1,choline chloride,phenol,0.04,0.16,333.15,1.75,10.1016/j.fluid.2021.113290,C[N+](C)(C)CCO.[Cl-],C1=CC=C(C=C1)O
0,0,0,0,1,l-menthol,lauric acid,0.75,0.25,373.15,1.75,10.1021/acssuschemeng.8b01203,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O
0,0,0,0,1,l-menthol,trans-sobrerol,0.95,0.05,368.15,1.75,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CC1=CCC(CC1O)C(C)(C)O
0,0,0,0,1,l-menthol,dodecanoic acid,0.75,0.25,373.15,1.75,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O
0,0,0,0,1,l-menthol,stearic acid,0.9,0.1,373.15,1.77,10.1021/acssuschemeng.8b01203,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCCCC(=O)O
0,0,0,0,1,l-menthol,octadecanoic acid,0.9,0.1,373.15,1.77,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCCCC(=O)O
0,0,1,0,0,choline chloride,ethylene glycol,0.083,0.167,328.15,1.78,10.1016/j.molliq.2016.10.115,C[N+](C)(C)CCO.[Cl-],C(CO)O
0,0,1,0,1,choline chloride,phenol,0.05,0.15,333.15,1.79,10.1016/j.fluid.2021.113290,C[N+](C)(C)CCO.[Cl-],C1=CC=C(C=C1)O
0,0,0,0,1,l-menthol,caprylic acid,0.6,0.4,363.15,1.79,10.1021/acssuschemeng.8b01203,CC1CCC(C(C1)O)C(C)C,CCCCCCCC(=O)O
0,0,0,0,1,l-menthol,octanoic acid,0.6,0.4,363.15,1.79,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CCCCCCCC(=O)O
0,0,1,0,1,choline chloride,urea,0.1,0.199,343.15,1.8,10.1021/je5001796,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N
0,0,0,0,1,l-lysine,dodecanoic acid,0.333,0.667,308.15,1.8,10.1016/j.jcou.2022.102217,C(CCN)CC(C(=O)O)N,CCCCCCCCCCCC(=O)O
0,0,1,0,0,methyltriphenylphosphonium bromide,ethylene glycol,0.2,0.8,348.15,1.8,10.1021/je100104v,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
0,0,1,0,0,methyltriphenylphosphonium bromide,"2,2,2 trifluoroacetamide",0.111,0.889,348.15,1.8,10.1021/je100104v,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(=O)(C(F)(F)F)N
0,0,0,0,1,thymol,lauric acid,0.55,0.45,373.15,1.8,10.1021/acssuschemeng.8b01203,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCCCC(=O)O
0,0,0,0,1,thymol,dodecanoic acid,0.55,0.45,373.15,1.8,http://pubs.acs.org/journal/acscii,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCCCC(=O)O
0,0,0,0,1,l-menthol,palmitic acid,0.85,0.15,373.15,1.81,10.1021/acssuschemeng.8b01203,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCC(=O)O
0,0,0,0,1,l-menthol,hexadecanoic acid,0.85,0.15,373.15,1.81,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCC(=O)O
0,0,0,0,1,l-menthol,myristic acid,0.8,0.2,373.15,1.82,10.1021/acssuschemeng.8b01203,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCC(=O)O
0,0,0,0,1,l-menthol,tetradecanoic acid,0.8,0.2,373.15,1.82,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCC(=O)O
0,0,0,0,1,acetic acid,l-menthol,0.5,0.5,343.15,1.84,10.1021/acssuschemeng.5b00532,CC(=O)O,CC1CCC(C(C1)O)C(C)C
0,0,0,0,1,dl-menthol,acetic acid,0.5,0.5,343.15,1.84,10.1021/acssuschemeng.5b00532,CC1CCC(C(C1)O)C(C)C,CC(=O)O
0,0,0,0,1,l-menthol,capric acid,0.6,0.4,368.15,1.84,10.1021/acssuschemeng.8b01203,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCC(=O)O
0,0,0,0,1,l-menthol,decanoic acid,0.6,0.4,368.15,1.84,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCC(=O)O
0,0,0,0,1,thymol,d-camphor,0.5,0.5,373.15,1.84,http://pubs.acs.org/journal/acscii,CC1=CC(=C(C=C1)C(C)C)O,CC1(C2CCC1(C(=O)C2)C)C
0,0,1,0,1,choline chloride,urea,0.067,0.133,313.15,1.85,10.1021/je5001796,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N
0,0,0,0,1,l-menthol,l-borneol,0.7,0.3,373.15,1.86,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CC1(C2CCC1(C(C2)O)C)C
0,0,0,0,1,thymol,caprylic acid,0.421,0.579,353.15,1.86,10.1021/acssuschemeng.8b01203,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCC(=O)O
0,0,0,0,1,thymol,myristic acid,0.75,0.25,368.15,1.86,10.1021/acssuschemeng.8b01203,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCCCCCC(=O)O
0,0,0,0,1,thymol,octanoic acid,0.42,0.58,358.15,1.86,http://pubs.acs.org/journal/acscii,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCC(=O)O
0,0,0,0,1,thymol,tetradecanoic acid,0.75,0.25,368.15,1.86,http://pubs.acs.org/journal/acscii,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCCCCCC(=O)O
0,0,1,0,0,choline chloride,ethylene glycol,0.188,0.375,363.15,1.87,10.1016/j.molliq.2016.10.115,C[N+](C)(C)CCO.[Cl-],C(CO)O
0,0,0,0,1,thymol,stearic acid,0.9,0.1,363.15,1.88,10.1021/acssuschemeng.8b01203,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCCCCCCCCCC(=O)O
0,0,0,0,1,thymol,octadecanoic acid,0.9,0.1,363.15,1.88,http://pubs.acs.org/journal/acscii,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCCCCCCCCCC(=O)O
0,0,0,0,1,thymol,capric acid,0.5,0.5,363.15,1.89,10.1021/acssuschemeng.8b01203,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCC(=O)O
0,0,0,0,1,thymol,decanoic acid,0.5,0.5,363.15,1.89,http://pubs.acs.org/journal/acscii,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCC(=O)O
0,0,1,0,0,choline chloride,ethylene glycol,0.143,0.286,343.15,1.91,10.1016/j.molliq.2016.10.115,C[N+](C)(C)CCO.[Cl-],C(CO)O
0,0,0,0,1,thymol,palmitic acid,0.8,0.2,368.15,1.92,10.1021/acssuschemeng.8b01203,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCCCCCCCC(=O)O
0,0,0,0,1,thymol,hexadecanoic acid,0.8,0.2,368.15,1.92,http://pubs.acs.org/journal/acscii,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCCCCCCCC(=O)O
0,0,0,0,1,l-menthol,d-camphor,0.5,0.5,358.15,1.93,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CC1(C2CCC1(C(=O)C2)C)C
0,0,1,0,0,choline chloride,ethylene glycol,0.083,0.167,323.15,1.94,10.1016/j.molliq.2016.10.115,C[N+](C)(C)CCO.[Cl-],C(CO)O
0,0,0,0,1,l-menthol,lauric acid,0.75,0.25,368.15,1.96,10.1021/acssuschemeng.8b01203,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O
0,0,0,0,1,l-menthol,dodecanoic acid,0.75,0.25,368.15,1.96,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O
0,0,1,0,1,choline chloride,glycerol,0.067,0.134,343.15,1.97,10.1016/j.fluid.2014.01.028,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O
0,0,0,0,1,l-menthol,thymol,0.5,0.5,363.15,1.97,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
0,0,0,0,1,thymol,lauric acid,0.55,0.45,368.15,1.98,10.1021/acssuschemeng.8b01203,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCCCC(=O)O
0,0,0,0,1,thymol,dodecanoic acid,0.55,0.45,368.15,1.98,http://pubs.acs.org/journal/acscii,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCCCC(=O)O
0,0,0,0,1,l-menthol,caprylic acid,0.6,0.4,358.15,2,10.1021/acssuschemeng.8b01203,CC1CCC(C(C1)O)C(C)C,CCCCCCCC(=O)O
0,0,0,0,1,l-menthol,stearic acid,0.9,0.1,368.15,2,10.1021/acssuschemeng.8b01203,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCCCC(=O)O
0,0,0,0,1,l-menthol,octadecanoic acid,0.9,0.1,368.15,2,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCCCC(=O)O
0,0,0,0,1,l-menthol,octanoic acid,0.6,0.4,358.15,2,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CCCCCCCC(=O)O
0,0,1,0,1,choline chloride,glycerol,0.013,0.027,283.15,2.01,10.1016/j.fluid.2014.01.028,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O
0,0,1,0,1,choline chloride,urea,0.133,0.267,363.15,2.02,10.1021/je5001796,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N
0,0,1,0,1,choline chloride,glycerol,0.022,0.044,293.15,2.02,10.1016/j.fluid.2014.01.028,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O
0,0,1,0,1,choline chloride,glycerol,0.048,0.095,323.15,2.02,10.1016/j.fluid.2014.01.028,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O
0,0,0,0,1,l-menthol,trans-sobrerol,0.95,0.05,363.15,2.03,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CC1=CCC(CC1O)C(C)(C)O
0,0,0,0,1,thymol,d-camphor,0.5,0.5,368.15,2.03,http://pubs.acs.org/journal/acscii,CC1=CC(=C(C=C1)C(C)C)O,CC1(C2CCC1(C(=O)C2)C)C
0,0,0,0,1,l-menthol,palmitic acid,0.85,0.15,368.15,2.04,10.1021/acssuschemeng.8b01203,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCC(=O)O
0,0,0,0,1,l-menthol,hexadecanoic acid,0.85,0.15,368.15,2.04,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCC(=O)O
0,0,0,0,1,trioctylphosphine oxide,phenol,0.33,0.67,353.15,2.04,10.1021/acssuschemeng.8b04843,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,C1=CC=C(C=C1)O
0,0,0,0,1,trioctylphosphine oxide,phenol,0.333,0.667,353.15,2.04,http://pubs.acs.org/journal/acscii,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,C1=CC=C(C=C1)O
0,0,0,0,1,l-menthol,myristic acid,0.8,0.2,368.15,2.05,10.1021/acssuschemeng.8b01203,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCC(=O)O
0,0,0,0,1,l-menthol,tetradecanoic acid,0.8,0.2,368.15,2.05,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCC(=O)O
0,0,0,0,1,thymol,caprylic acid,0.421,0.579,348.15,2.05,10.1021/acssuschemeng.8b01203,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCC(=O)O
0,0,0,0,1,thymol,octanoic acid,0.42,0.58,353.15,2.05,http://pubs.acs.org/journal/acscii,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCC(=O)O
0,0,0,0,1,l-menthol,capric acid,0.6,0.4,363.15,2.06,10.1021/acssuschemeng.8b01203,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCC(=O)O
0,0,0,0,1,l-menthol,decanoic acid,0.6,0.4,363.15,2.06,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCC(=O)O
0,0,0,0,1,thymol,myristic acid,0.75,0.25,363.15,2.06,10.1021/acssuschemeng.8b01203,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCCCCCC(=O)O
0,0,0,0,1,thymol,tetradecanoic acid,0.75,0.25,363.15,2.06,http://pubs.acs.org/journal/acscii,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCCCCCC(=O)O
0,0,1,0,0,choline chloride,ethylene glycol,0.143,0.286,338.15,2.08,10.1016/j.molliq.2016.10.115,C[N+](C)(C)CCO.[Cl-],C(CO)O
0,0,0,0,1,thymol,capric acid,0.5,0.5,358.15,2.08,10.1021/acssuschemeng.8b01203,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCC(=O)O
0,0,0,0,1,thymol,decanoic acid,0.5,0.5,358.15,2.08,http://pubs.acs.org/journal/acscii,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCC(=O)O
0,0,1,0,1,choline chloride,phenol,0.025,0.075,303.15,2.09,10.1016/j.fluid.2021.113290,C[N+](C)(C)CCO.[Cl-],C1=CC=C(C=C1)O
0,0,0,0,1,acetic acid,l-menthol,0.5,0.5,338.15,2.1,10.1021/acssuschemeng.5b00532,CC(=O)O,CC1CCC(C(C1)O)C(C)C
0,0,0,0,1,dl-menthol,acetic acid,0.5,0.5,338.15,2.1,10.1021/acssuschemeng.5b00532,CC1CCC(C(C1)O)C(C)C,CC(=O)O
0,0,0,0,1,thymol,stearic acid,0.9,0.1,358.15,2.1,10.1021/acssuschemeng.8b01203,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCCCCCCCCCC(=O)O
0,0,0,0,1,thymol,octadecanoic acid,0.9,0.1,358.15,2.1,http://pubs.acs.org/journal/acscii,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCCCCCCCCCC(=O)O
0,0,1,0,1,choline chloride,urea,0.1,0.199,333.15,2.12,10.1021/je5001796,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N
0,0,1,0,0,choline chloride,ethylene glycol,0.083,0.167,318.15,2.12,10.1016/j.molliq.2016.10.115,C[N+](C)(C)CCO.[Cl-],C(CO)O
0,0,0,0,1,octanoic acid,lauric acid,0.75,0.25,353.15,2.12,10.1021/acssuschemeng.7b04235,CCCCCCCC(=O)O,CCCCCCCCCCCC(=O)O
0,0,0,0,1,octanoic acid,dodecanoic acid,0.75,0.25,353.15,2.12,http://pubs.acs.org/journal/acscii,CCCCCCCC(=O)O,CCCCCCCCCCCC(=O)O
0,0,0,0,1,thymol,palmitic acid,0.8,0.2,363.15,2.12,10.1021/acssuschemeng.8b01203,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCCCCCCCC(=O)O
0,0,0,0,1,thymol,hexadecanoic acid,0.8,0.2,363.15,2.12,http://pubs.acs.org/journal/acscii,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCCCCCCCC(=O)O
0,0,1,0,1,choline chloride,phenol,0.02,0.08,303.15,2.13,10.1016/j.fluid.2021.113290,C[N+](C)(C)CCO.[Cl-],C1=CC=C(C=C1)O
0,0,1,0,1,choline chloride,glycerol,0.093,0.187,363.15,2.14,10.1016/j.fluid.2014.01.028,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O
0,0,0,0,1,l-menthol,l-borneol,0.7,0.3,368.15,2.14,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CC1(C2CCC1(C(C2)O)C)C
0,0,1,0,1,choline chloride,phenol,0.04,0.16,323.15,2.16,10.1016/j.fluid.2021.113290,C[N+](C)(C)CCO.[Cl-],C1=CC=C(C=C1)O
0,0,0,0,1,dl-menthol,octanoic acid,0.5,0.5,353.15,2.16,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CCCCCCCC(=O)O
0,0,0,0,1,l-menthol,d-camphor,0.5,0.5,353.15,2.17,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CC1(C2CCC1(C(=O)C2)C)C
0,0,1,0,0,choline chloride,ethylene glycol,0.188,0.375,353.15,2.19,10.1016/j.molliq.2016.10.115,C[N+](C)(C)CCO.[Cl-],C(CO)O
0,0,0,0,1,thymol,lauric acid,0.55,0.45,363.15,2.19,10.1021/acssuschemeng.8b01203,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCCCC(=O)O
0,0,0,0,1,thymol,dodecanoic acid,0.55,0.45,363.15,2.19,http://pubs.acs.org/journal/acscii,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCCCC(=O)O
0,0,1,0,1,choline chloride,glycerol,0.033,0.066,303.15,2.2,10.1016/j.fluid.2014.01.028,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O
0,0,1,0,1,choline chloride,phenol,0.05,0.15,323.15,2.21,10.1016/j.fluid.2021.113290,C[N+](C)(C)CCO.[Cl-],C1=CC=C(C=C1)O
0,0,0,0,1,dl-menthol,octanoic acid,0.333,0.667,358.15,2.21,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CCCCCCCC(=O)O
0,0,0,0,1,l-menthol,lauric acid,0.75,0.25,363.15,2.21,10.1021/acssuschemeng.8b01203,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O
0,0,0,0,1,l-menthol,dodecanoic acid,0.75,0.25,363.15,2.21,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCC(=O)O
0,0,0,0,1,l-menthol,caprylic acid,0.6,0.4,353.15,2.25,10.1021/acssuschemeng.8b01203,CC1CCC(C(C1)O)C(C)C,CCCCCCCC(=O)O
0,0,0,0,1,l-menthol,octanoic acid,0.6,0.4,353.15,2.25,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CCCCCCCC(=O)O
0,0,0,0,1,l-menthol,thymol,0.5,0.5,358.15,2.25,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
0,0,0,0,1,thymol,d-camphor,0.5,0.5,363.15,2.26,http://pubs.acs.org/journal/acscii,CC1=CC(=C(C=C1)C(C)C)O,CC1(C2CCC1(C(=O)C2)C)C
0,0,1,0,1,choline chloride,urea,0.067,0.133,303.15,2.27,10.1021/je5001796,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N
0,0,1,0,0,choline chloride,ethylene glycol,0.143,0.286,333.15,2.27,10.1016/j.molliq.2016.10.115,C[N+](C)(C)CCO.[Cl-],C(CO)O
0,0,0,0,1,thymol,caprylic acid,0.421,0.579,343.15,2.27,10.1021/acssuschemeng.8b01203,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCC(=O)O
0,0,0,0,1,thymol,octanoic acid,0.42,0.58,348.15,2.27,http://pubs.acs.org/journal/acscii,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCC(=O)O
0,0,0,0,1,l-menthol,stearic acid,0.9,0.1,363.15,2.29,10.1021/acssuschemeng.8b01203,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCCCC(=O)O
0,0,0,0,1,l-menthol,octadecanoic acid,0.9,0.1,363.15,2.29,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCCCCCCCCCC(=O)O
0,0,0,0,1,dl-menthol,octanoic acid,0.667,0.333,353.15,2.3,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CCCCCCCC(=O)O
0,0,0,0,1,thymol,myristic acid,0.75,0.25,358.15,2.3,10.1021/acssuschemeng.8b01203,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCCCCCC(=O)O
0,0,0,0,1,thymol,tetradecanoic acid,0.75,0.25,358.15,2.3,http://pubs.acs.org/journal/acscii,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCCCCCC(=O)O
0,0,1,0,0,acetylcholine chloride,imidazole,0.333,0.667,313.15,2.31,10.1021/acs.iecr.7b02478,CC(=O)OCC[N+](C)(C)C.[Cl-],C1=CN=CN1
0,0,0,0,1,l-menthol,capric acid,0.6,0.4,358.15,2.31,10.1021/acssuschemeng.8b01203,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCC(=O)O
0,0,0,0,1,l-menthol,decanoic acid,0.6,0.4,358.15,2.31,http://pubs.acs.org/journal/acscii,CC1CCC(C(C1)O)C(C)C,CCCCCCCCCC(=O)O
0,0,0,0,1,octanoic acid,lauric acid,0.75,0.25,348.15,2.31,10.1021/acssuschemeng.7b04235,CCCCCCCC(=O)O,CCCCCCCCCCCC(=O)O
0,0,0,0,1,octanoic acid,dodecanoic acid,0.75,0.25,348.15,2.31,http://pubs.acs.org/journal/acscii,CCCCCCCC(=O)O,CCCCCCCCCCCC(=O)O
0,0,0,0,1,thymol,capric acid,0.5,0.5,353.15,2.31,10.1021/acssuschemeng.8b01203,CC1=CC(=C(C=C1)C(C)C)O,CCCCCCCCCC(=O)O
